,body,single_q,double_q,dashes,braces,spaces,badwords_count,Cluster
191,"{""pbv"":""9.11.0"",""aid"":""f3786e11-392f-44c3-b691-e30655380cdc"",""sid"":""0132d92f-4542-4bef-9e6c-25ec29d7eab4"",""url"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""timeout"":2100,""ts"":1732287860249,""device"":{""size"":[1600,900],""sua"":{""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""source"":1,""platform"":{""brand"":""Windows""}}},""imp"":[{""id"":""74eedb57180cf2e"",""tid"":""79fbf211-dcae-48ab-819f-dcbe912aedac"",""pid"":""_k1bQOQ3zek"",""code"":""div-gpt-ad-1533900544881-f4e49dbf-371a-46f0-aa22-a1e5fba8d406-115540600-1"",""bidRequestCount"":1,""bidderRequestCount"":1,""fpd"":{""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300""},""ext"":{""ortb2Imp"":{""ext"":{""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300"",""tid"":""79fbf211-dcae-48ab-819f-dcbe912aedac"",""data"":{""adserver"":{""name"":""gam"",""adslot"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300""},""pbadslot"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300""}}}},""banner"":{""sizes"":[[300,250],[250,250]]}}],""user"":{""crbIDs"":{},""sharedIDEids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}],""data"":[]},""ext"":{""ortb2"":{""source"":{""tid"":""f3786e11-392f-44c3-b691-e30655380cdc""},""site"":{""domain"":""timesofindia.indiatimes.com"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""publisher"":{""domain"":""indiatimes.com""},""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""content"":{""cat"":[""IAB90-111""]}},""device"":{""w"":1600,""h"":900,""dnt"":0,""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""language"":""en"",""ext"":{""vpw"":1600,""vph"":765},""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""user"":{""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}}},""refererInfo"":{""reachedTop"":true,""isAmp"":false,""numIframes"":0,""stack"":[""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""],""topmostLocation"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""location"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""canonicalUrl"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""domain"":""timesofindia.indiatimes.com"",""ref"":""https://www.google.com/"",""legacy"":{""reachedTop"":true,""isAmp"":false,""numIframes"":0,""stack"":[""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""],""referer"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""canonicalUrl"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""}}},""requestCount"":1}",0.0,302.0,0.0,2.0,18.0,2.0,Cluster 0
192,"{""pbv"":""9.11.0"",""aid"":""f3c5f385-a8da-4979-9543-60fa8cde9b42"",""sid"":""0132d92f-4542-4bef-9e6c-25ec29d7eab4"",""url"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""timeout"":2100,""ts"":1732287860500,""device"":{""size"":[1600,900],""sua"":{""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""source"":1,""platform"":{""brand"":""Windows""}}},""imp"":[{""id"":""10688086587cff9b"",""tid"":""52b597d3-6c5c-489e-afdc-88fcfc589ca5"",""pid"":""_k1bQOQ3zek"",""code"":""div-gpt-ad-1233713578908-b805e1b5-14a7-4a28-9322-bdab4b0ad08a-115540600-1"",""bidRequestCount"":1,""bidderRequestCount"":1,""fpd"":{""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_INF_300""},""ext"":{""ortb2Imp"":{""ext"":{""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_INF_300"",""tid"":""52b597d3-6c5c-489e-afdc-88fcfc589ca5"",""data"":{""adserver"":{""name"":""gam"",""adslot"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_INF_300""},""pbadslot"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_INF_300""}}}},""banner"":{""sizes"":[[300,250],[250,250]]}}],""user"":{""crbIDs"":{},""sharedIDEids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}],""data"":[]},""ext"":{""ortb2"":{""source"":{""tid"":""f3c5f385-a8da-4979-9543-60fa8cde9b42""},""site"":{""domain"":""timesofindia.indiatimes.com"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""publisher"":{""domain"":""indiatimes.com""},""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""content"":{""cat"":[""IAB90-111""]}},""device"":{""w"":1600,""h"":900,""dnt"":0,""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""language"":""en"",""ext"":{""vpw"":1600,""vph"":765},""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""user"":{""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}}},""refererInfo"":{""reachedTop"":true,""isAmp"":false,""numIframes"":0,""stack"":[""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""],""topmostLocation"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""location"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""canonicalUrl"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""domain"":""timesofindia.indiatimes.com"",""ref"":""https://www.google.com/"",""legacy"":{""reachedTop"":true,""isAmp"":false,""numIframes"":0,""stack"":[""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""],""referer"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""canonicalUrl"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms""}}},""requestCount"":3}",0.0,302.0,0.0,2.0,18.0,2.0,Cluster 0
193,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
194,,0.0,0.0,0.0,0.0,1.0,0.0,Cluster 0
195,,0.0,0.0,0.0,0.0,6.0,0.0,Cluster 0
196,,0.0,0.0,0.0,0.0,1.0,0.0,Cluster 0
197,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
198,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
199,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
200,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
201,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
202,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
203,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
204,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
205,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
206,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
207,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
208,"[1,"""",1,""en"",""co.in"",0,null,0,0,"""","""",1,0,null,89978449,null,[1]]",0.0,10.0,0.0,0.0,0.0,0.0,Cluster 0
209,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
210,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
211,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
212,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
213,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
214,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
215,"{""id"":""1732287852618"",""at"":1,""cur"":[""USD""],""imp"":[{""id"":""9e13a0e03adb06"",""tagid"":""5748079"",""bidfloor"":0.55,""secure"":1,""ext"":{""data"":{""adserver"":{""name"":""gam"",""adslot"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_728""},""pbadslot"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_728""},""dfp_ad_unit_code"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_728"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_728""},""bidfloorcur"":""USD"",""displaymanager"":""Prebid.js"",""displaymanagerver"":""9.11.0"",""banner"":{""w"":980,""h"":200,""format"":[{""w"":970,""h"":250},{""w"":728,""h"":90},{""w"":750,""h"":200},{""w"":930,""h"":180},{""w"":950,""h"":90},{""w"":980,""h"":120},{""w"":970,""h"":90}],""pos"":0,""topframe"":1}},{""id"":""101ad3a12ffc669"",""tagid"":""5748079"",""bidfloor"":0.55,""secure"":1,""ext"":{""data"":{""adserver"":{""name"":""gam"",""adslot"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_300""},""pbadslot"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_300""},""dfp_ad_unit_code"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_300"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_ATF_300""},""bidfloorcur"":""USD"",""displaymanager"":""Prebid.js"",""displaymanagerver"":""9.11.0"",""banner"":{""w"":300,""h"":250,""format"":[{""w"":250,""h"":250}],""pos"":0,""topframe"":1}}],""site"":{""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""publisher"":{""id"":""164398"",""domain"":""indiatimes.com""},""domain"":""timesofindia.indiatimes.com"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""content"":{""cat"":[""IAB90-111""]}},""device"":{""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""js"":1,""dnt"":0,""h"":900,""w"":1600,""language"":""en"",""connectiontype"":6,""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""user"":{""geo"":{},""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}],""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}},""ext"":{""wrapper"":{""wiid"":""0b5fab06-9083-47ac-aa1d-78b659bd9864"",""wv"":""prebid_prebid_9.11.0"",""transactionId"":""396b7da9-ae0f-431e-a52d-eb370a73433e"",""wp"":""pbjs""},""epoch"":1732287852632},""source"":{""tid"":""0b5fab06-9083-47ac-aa1d-78b659bd9864""},""tmax"":2100}",0.0,316.0,0.0,2.0,18.0,2.0,Cluster 0
216,"{""event"":""request"",""zone_id"":945240,""subid1"":null,""subid2"":"""",""ext_click_id"":null,""client_hints"":{""architecture"":"""",""bitness"":"""",""brands"":[{""brand"":""Not?A_Brand"",""version"":""99""},{""brand"":""Chromium"",""version"":""130""}],""full_version_list"":[],""mobile"":false,""model"":"""",""platform"":""Windows"",""platform_version"":"""",""wow64"":false}}",0.0,60.0,0.0,0.0,0.0,0.0,Cluster 0
217,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
218,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
219,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
220,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
221,,0.0,16.0,0.0,0.0,7.0,0.0,Cluster 0
222,,0.0,16.0,0.0,0.0,7.0,0.0,Cluster 0
223,,0.0,16.0,0.0,0.0,7.0,0.0,Cluster 0
224,,0.0,16.0,0.0,0.0,7.0,0.0,Cluster 0
225,,0.0,16.0,0.0,0.0,7.0,0.0,Cluster 0
226,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
227,"{""bv"":""24.10.2259"",""error"":""UUID request timed out or failed"",""tmpl"":""70""}",0.0,12.0,0.0,0.0,5.0,1.0,Cluster 0
228,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
229,,0.0,0.0,0.0,0.0,20.0,0.0,Cluster 0
230,,0.0,0.0,0.0,0.0,20.0,1.0,Cluster 0
231,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
232,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
233,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
234,,0.0,8.0,0.0,0.0,24.0,1.0,Cluster 0
235,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
236,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
237,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
238,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
239,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
240,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
241,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
242,"{""id"":""d76e307a-0b8f-46de-aefc-25b250df3848"",""at"":1,""cur"":[""USD""],""tmax"":2100,""site"":{""domain"":""timesofindia.indiatimes.com"",""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""publisher"":{""domain"":""indiatimes.com""},""content"":{""cat"":[""IAB90-111""]}},""device"":{""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""language"":""en"",""js"":1,""dnt"":0,""h"":900,""w"":1600,""ext"":{""vpw"":1600,""vph"":765},""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""regs"":{""coppa"":0,""ext"":{}},""source"":{""tid"":""844f2d82-14a2-475b-9c5b-a9895cf0c3f4"",""ext"":{""version"":""9.11.0"",""str"":""4.3.0""}},""bcat"":[],""badv"":[],""test"":0,""user"":{""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}},""imp"":[{""id"":""982db732b7229f4"",""tagid"":""X4rDoAG09y3bLrKdTOaGk50D"",""secure"":1,""ext"":{""tid"":""b24078e8-c05c-4cdc-9320-f4934c0692ef"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_300""},""banner"":{""pos"":0,""topframe"":1,""format"":[{""w"":300,""h"":250},{""w"":250,""h"":250}]}}]}",0.0,180.0,0.0,2.0,18.0,1.0,Cluster 0
243,"{""id"":""f2a3a3a4-4dc5-456b-9b2a-5d970d69c8d1"",""at"":1,""cur"":[""USD""],""tmax"":2100,""site"":{""domain"":""timesofindia.indiatimes.com"",""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""publisher"":{""domain"":""indiatimes.com""},""content"":{""cat"":[""IAB90-111""]}},""device"":{""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""language"":""en"",""js"":1,""dnt"":0,""h"":900,""w"":1600,""ext"":{""vpw"":1600,""vph"":765},""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""regs"":{""coppa"":0,""ext"":{}},""source"":{""tid"":""f3786e11-392f-44c3-b691-e30655380cdc"",""ext"":{""version"":""9.11.0"",""str"":""4.3.0""}},""bcat"":[],""badv"":[],""test"":0,""user"":{""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}},""imp"":[{""id"":""541e8594ede27e4"",""tagid"":""X4rDoAG09y3bLrKdTOaGk50D"",""secure"":1,""ext"":{""tid"":""79fbf211-dcae-48ab-819f-dcbe912aedac"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300""},""banner"":{""pos"":0,""topframe"":1,""format"":[{""w"":300,""h"":250},{""w"":250,""h"":250}]}}]}",0.0,180.0,0.0,2.0,18.0,1.0,Cluster 0
244,"{""id"":""f35f3e14-e539-48d5-bbd7-00e3c1c23f2a"",""at"":1,""cur"":[""USD""],""tmax"":2100,""site"":{""domain"":""timesofindia.indiatimes.com"",""page"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""ref"":""https://www.google.com/"",""keywords"":""zepto vs swiggy,zepto ceo aadit palicha,zepto ceo,Zepto,Aadit Palicha"",""publisher"":{""domain"":""indiatimes.com""},""content"":{""cat"":[""IAB90-111""]}},""device"":{""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""language"":""en"",""js"":1,""dnt"":0,""h"":900,""w"":1600,""ext"":{""vpw"":1600,""vph"":765},""sua"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}},""regs"":{""coppa"":0,""ext"":{}},""source"":{""tid"":""f3c5f385-a8da-4979-9543-60fa8cde9b42"",""ext"":{""version"":""9.11.0"",""str"":""4.3.0""}},""bcat"":[],""badv"":[],""test"":0,""user"":{""ext"":{""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}},""imp"":[{""id"":""124f0c363c369424"",""tagid"":""X4rDoAG09y3bLrKdTOaGk50D"",""secure"":1,""ext"":{""tid"":""52b597d3-6c5c-489e-afdc-88fcfc589ca5"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_BTF_INF_300""},""banner"":{""pos"":0,""topframe"":1,""format"":[{""w"":300,""h"":250},{""w"":250,""h"":250}]}}]}",0.0,180.0,0.0,2.0,18.0,1.0,Cluster 0
245,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
246,"{""zoneId"":""timesofindia.com_hb_display_1"",""currencyCode"":""EUR"",""tagId"":""div-gpt-ad-1416989701201-54c4d6ef-18ce-4ec1-9e2f-2f6d39dae562-115540600-1"",""sizes"":[{""w"":300,""h"":250},{""w"":250,""h"":250}],""transactionId"":""396b7da9-ae0f-431e-a52d-eb370a73433e"",""timeout"":2100,""bidId"":""78cfb7c966bb8b"",""positionType"":"""",""prebidVersion"":""9.11.0"",""schain"":null,""pageDomain"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}",0.0,60.0,0.0,0.0,0.0,1.0,Cluster 0
247,"{""zoneId"":""timesofindia.com_hb_display_1"",""currencyCode"":""EUR"",""tagId"":""div-gpt-ad-1416989701201-d19871ce-208c-4e7c-8489-c17c6459acaa-atf-1"",""sizes"":[{""w"":980,""h"":200},{""w"":970,""h"":250},{""w"":728,""h"":90},{""w"":750,""h"":200},{""w"":930,""h"":180},{""w"":950,""h"":90},{""w"":980,""h"":120},{""w"":970,""h"":90}],""transactionId"":""e026818e-e397-47c7-b424-343238809cb8"",""timeout"":2100,""bidId"":""6844091876b373"",""positionType"":"""",""prebidVersion"":""9.11.0"",""schain"":null,""pageDomain"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""eids"":[{""source"":""pubcid.org"",""uids"":[{""id"":""9b105281-63da-4fc4-a467-f85f19e64465"",""atype"":1}]}]}",0.0,84.0,0.0,0.0,0.0,1.0,Cluster 0
248,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
249,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
250,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
251,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
252,,0.0,0.0,0.0,0.0,2.0,0.0,Cluster 0
253,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
254,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
255,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
256,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
257,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
258,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
259,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
260,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
261,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
262,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
263,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
264,,1.0,0.0,0.0,0.0,6.0,0.0,Cluster 0
265,,0.0,2.0,0.0,0.0,3.0,0.0,Cluster 0
266,,0.0,10.0,0.0,0.0,0.0,0.0,Cluster 0
267,,0.0,10.0,0.0,0.0,0.0,0.0,Cluster 0
268,"ri=ee93ce52e15aefac1cbefa63c1155e2f&sd=v2_cad5993c59442e80b21ea27329d383cf_bf25cba3-77d4-4e6f-8f59-bb6045621ca2-tucte3a22ea_1732287850_1732287850_CAwQ3YBkGPy2laO1MiABKAEwZziY0QpA8I8QSO3G8wNQ____________AVgAYABor7XvkJLw4dXpAXABgAEA&ui=bf25cba3-77d4-4e6f-8f59-bb6045621ca2-tucte3a22ea&pi=/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms&wi=3424610456546474203&pt=text&vi=1732287748988&dimensions={""publisher"":""timesinternetlimited-timesofindia"",""integration-type"":""normal""}&tim=20:34:12.419&id=16157&llvl=2&cv=20241121-10-RELEASE&metricName=pa-auction-failed_widget-render_no3cd&type=counter&value=3",0.0,8.0,0.0,0.0,0.0,0.0,Cluster 0
269,"ri=ee93ce52e15aefac1cbefa63c1155e2f&sd=v2_cad5993c59442e80b21ea27329d383cf_bf25cba3-77d4-4e6f-8f59-bb6045621ca2-tucte3a22ea_1732287850_1732287850_CAwQ3YBkGPy2laO1MiABKAEwZziY0QpA8I8QSO3G8wNQ____________AVgAYABor7XvkJLw4dXpAXABgAEA&ui=bf25cba3-77d4-4e6f-8f59-bb6045621ca2-tucte3a22ea&pi=/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms&wi=3424610456546474203&pt=text&vi=1732287748988&dimensions={""publisher"":""timesinternetlimited-timesofindia"",""integration-type"":""normal""}&tim=20:34:11.361&id=24032&llvl=2&cv=20241121-10-RELEASE&metricName=pa-auction-started_widget-render_no3cd&type=counter&value=1",0.0,8.0,0.0,0.0,0.0,0.0,Cluster 0
